timestamp,open,high,low,close,volume
1773050400000,67981.03000000,68088.92000000,67556.72000000,67608.13000000,687.12244000
1773054000000,67608.13000000,67855.82000000,67344.45000000,67764.98000000,577.58612000
1773057600000,67764.99000000,68348.26000000,67759.57000000,68151.93000000,970.32854000
1773061200000,68151.93000000,69300.00000000,68133.93000000,68976.00000000,2460.13662000
1773064800000,68975.80000000,69480.00000000,68696.28000000,69151.50000000,2377.05802000
1773068400000,69151.50000000,69254.87000000,68717.86000000,68863.66000000,1995.45638000
1773072000000,68863.67000000,69225.00000000,68614.47000000,68960.12000000,1086.01117000
1773075600000,68960.12000000,69088.49000000,68270.34000000,68600.71000000,889.54053000
1773079200000,68600.71000000,68705.76000000,68179.12000000,68356.37000000,1350.25926000
1773082800000,68356.37000000,69516.65000000,68356.37000000,68991.93000000,1713.56623000
1773086400000,68991.93000000,69145.28000000,68762.20000000,68961.71000000,507.40424000
1773090000000,68961.15000000,69102.53000000,68660.94000000,68919.72000000,782.51759000
1773093600000,68919.71000000,69030.56000000,68597.00000000,68635.88000000,943.05059000
1773097200000,68635.88000000,68694.73000000,68384.69000000,68432.16000000,665.45565000
1773100800000,68432.16000000,69290.42000000,68391.41000000,69157.37000000,1134.03591000
1773104400000,69157.36000000,69389.06000000,68786.04000000,69260.01000000,1073.30020000
1773108000000,69260.00000000,70578.29000000,69103.12000000,70272.01000000,2010.96480000
1773111600000,70272.00000000,70370.86000000,69390.00000000,69429.85000000,1096.27179000
1773115200000,69429.85000000,70132.27000000,69429.85000000,70072.94000000,1112.05227000
1773118800000,70072.95000000,70355.06000000,69885.71000000,69971.34000000,874.03346000
1773122400000,69971.34000000,70185.24000000,69750.62000000,69910.91000000,1140.99151000
1773126000000,69910.91000000,70546.74000000,69805.70000000,70406.01000000,1780.20471000
1773129600000,70406.01000000,71097.64000000,70369.00000000,70709.37000000,1852.19984000
1773133200000,70709.37000000,71300.00000000,70653.24000000,71078.92000000,1664.83143000
1773136800000,71078.92000000,71086.86000000,70660.89000000,70774.04000000,1808.06147000
1773140400000,70774.04000000,70865.73000000,70540.40000000,70580.94000000,945.42456000
1773144000000,70580.95000000,70628.19000000,70290.88000000,70519.86000000,702.95479000
1773147600000,70519.86000000,70926.46000000,69723.25000000,69921.12000000,1644.54716000
1773151200000,69921.12000000,71527.54000000,69266.06000000,71467.81000000,2553.72955000
1773154800000,71467.81000000,71777.00000000,70900.05000000,71346.16000000,2098.87598000
1773158400000,71346.17000000,71700.00000000,70943.31000000,71268.59000000,1291.34054000
1773162000000,71268.58000000,71452.00000000,70512.64000000,70868.61000000,1383.62950000
1773165600000,70868.62000000,70914.90000000,69901.00000000,70013.87000000,1837.40169000
1773169200000,70013.87000000,70290.00000000,69739.00000000,70043.63000000,992.60769000
1773172800000,70043.63000000,70350.00000000,70007.52000000,70235.60000000,671.88971000
1773176400000,70236.34000000,70417.30000000,69541.91000000,69763.01000000,830.86870000
1773180000000,69763.02000000,69869.90000000,69452.42000000,69721.58000000,937.20086000
1773183600000,69721.58000000,69981.80000000,69698.46000000,69948.63000000,1165.15914000
1773187200000,69948.64000000,70173.25000000,69759.63000000,70044.87000000,728.92961000
1773190800000,70044.87000000,70144.00000000,69880.00000000,70071.26000000,947.24879000
1773194400000,70071.26000000,70119.59000000,69614.00000000,69810.72000000,1612.87548000
1773198000000,69810.73000000,69887.11000000,69488.70000000,69551.91000000,1113.41409000
1773201600000,69551.91000000,70281.87000000,69501.55000000,70130.99000000,759.41600000
1773205200000,70130.99000000,70200.96000000,69420.00000000,69510.36000000,757.81378000
1773208800000,69510.37000000,69996.00000000,69500.01000000,69950.01000000,391.73761000
1773212400000,69950.01000000,70018.49000000,69500.67000000,69648.29000000,1171.57725000
1773216000000,69648.28000000,69786.32000000,69500.00000000,69662.24000000,672.55865000
1773219600000,69662.24000000,69752.06000000,69384.50000000,69466.75000000,939.05652000
1773223200000,69466.75000000,69726.45000000,69390.91000000,69604.90000000,1028.34397000
1773226800000,69604.90000000,69755.10000000,69150.28000000,69173.00000000,898.77254000
1773230400000,69172.99000000,69777.66000000,68977.91000000,69361.13000000,1045.64069000
1773234000000,69361.13000000,71091.18000000,69331.04000000,70186.09000000,2647.32148000
1773237600000,70186.08000000,70987.00000000,69906.77000000,70578.70000000,2251.77658000
1773241200000,70578.70000000,70654.43000000,69702.25000000,70227.91000000,1844.69630000
1773244800000,70227.92000000,70826.39000000,70161.78000000,70570.71000000,1837.92404000
1773248400000,70570.71000000,71321.00000000,70512.01000000,70785.99000000,2122.20651000
1773252000000,70785.99000000,70895.31000000,70415.27000000,70617.64000000,1134.13411000
1773255600000,70617.63000000,70742.38000000,70375.68000000,70641.82000000,644.23151000
1773259200000,70641.81000000,70700.00000000,70394.23000000,70634.96000000,383.34496000
1773262800000,70634.96000000,70777.17000000,70499.94000000,70741.26000000,576.42683000
1773266400000,70741.27000000,70950.00000000,70241.53000000,70373.01000000,1098.26512000
1773270000000,70373.01000000,70505.00000000,70125.83000000,70191.86000000,641.56300000
1773273600000,70191.86000000,70353.87000000,70130.23000000,70225.34000000,658.09363000
1773277200000,70225.34000000,70226.94000000,69754.94000000,69841.31000000,760.55263000
1773280800000,69841.30000000,69887.93000000,69226.52000000,69286.56000000,742.38929000
1773284400000,69286.55000000,69628.25000000,69246.23000000,69446.61000000,415.13842000
1773288000000,69446.61000000,69676.88000000,69296.43000000,69372.00000000,436.68208000
1773291600000,69372.00000000,69539.61000000,69205.91000000,69480.54000000,734.74043000
1773295200000,69480.54000000,69561.84000000,69315.63000000,69501.44000000,719.76894000
1773298800000,69501.45000000,69865.98000000,69408.88000000,69826.19000000,830.78197000
1773302400000,69826.19000000,70116.37000000,69698.33000000,69917.37000000,1246.32882000
1773306000000,69917.36000000,70400.00000000,69580.00000000,69952.51000000,1284.31562000
1773309600000,69952.51000000,70511.00000000,69856.00000000,70412.11000000,911.03902000
1773313200000,70412.10000000,70800.00000000,70367.97000000,70427.91000000,1207.70061000
1773316800000,70427.90000000,70617.66000000,70277.38000000,70381.80000000,847.51801000
1773320400000,70381.80000000,70534.65000000,69645.00000000,69972.15000000,1340.77540000
1773324000000,69972.20000000,70660.69000000,69355.34000000,69590.09000000,2130.67842000
1773327600000,69590.09000000,70565.43000000,69476.14000000,70334.88000000,1778.50463000
1773331200000,70334.89000000,70569.15000000,69905.71000000,70381.16000000,1271.41787000
1773334800000,70381.15000000,70547.19000000,70076.16000000,70212.06000000,843.93551000
1773338400000,70212.05000000,70303.51000000,69800.00000000,69819.64000000,742.85798000
1773342000000,69819.64000000,70548.81000000,69770.85000000,70432.32000000,757.84664000
1773345600000,70432.33000000,70555.20000000,70111.28000000,70164.49000000,618.18553000
1773349200000,70164.50000000,70470.00000000,70164.50000000,70268.55000000,355.90233000
1773352800000,70268.54000000,70305.26000000,70013.17000000,70175.64000000,467.42484000
1773356400000,70175.64000000,70734.25000000,70159.35000000,70541.34000000,894.58188000
1773360000000,70541.34000000,72000.00000000,70386.01000000,71475.61000000,2857.31114000
1773363600000,71475.60000000,71759.95000000,71283.99000000,71672.39000000,975.74666000
1773367200000,71672.38000000,71696.68000000,71045.52000000,71143.80000000,994.81538000
1773370800000,71143.80000000,71508.87000000,70964.43000000,71405.75000000,927.82134000
1773374400000,71405.76000000,71493.77000000,71214.01000000,71393.94000000,780.92498000
1773378000000,71393.93000000,71637.54000000,71242.02000000,71546.29000000,1178.90406000
1773381600000,71546.28000000,71593.22000000,71180.19000000,71342.00000000,1081.97604000
1773385200000,71342.00000000,71672.76000000,71236.08000000,71612.22000000,1139.83190000
1773388800000,71612.23000000,72142.85000000,71385.28000000,71821.02000000,1820.16796000
1773392400000,71821.01000000,72100.37000000,71589.81000000,72006.57000000,925.21442000
1773396000000,72006.56000000,72575.98000000,71995.53000000,72458.12000000,1635.35127000
1773399600000,72458.11000000,72526.12000000,72207.41000000,72228.82000000,724.41705000
1773403200000,72228.81000000,72884.68000000,72210.00000000,72784.73000000,1142.93241000
1773406800000,72784.73000000,73585.27000000,72684.88000000,73379.18000000,3297.40201000
1773410400000,73379.18000000,73913.74000000,72350.00000000,72382.72000000,4558.05031000
1773414000000,72382.72000000,72829.12000000,71736.34000000,71831.46000000,3305.45471000
1773417600000,71831.46000000,72100.00000000,71154.54000000,71885.57000000,2334.34610000
1773421200000,71885.56000000,72249.99000000,70914.09000000,71037.93000000,1889.70074000
1773424800000,71037.93000000,71350.94000000,70841.23000000,71055.45000000,738.18799000
1773428400000,71055.45000000,71309.94000000,71006.19000000,71189.95000000,507.07823000
1773432000000,71189.96000000,71469.53000000,71150.00000000,71346.84000000,554.47290000
1773435600000,71346.84000000,71491.03000000,71058.25000000,71104.65000000,650.14338000
1773439200000,71104.65000000,71189.26000000,70559.02000000,70814.00000000,863.33877000
1773442800000,70814.00000000,71005.30000000,70688.45000000,70930.00000000,1113.02703000
1773446400000,70930.01000000,70951.80000000,70555.00000000,70631.97000000,763.50434000
1773450000000,70631.96000000,70941.05000000,70481.70000000,70831.70000000,791.55133000
1773453600000,70831.70000000,70948.66000000,70735.21000000,70783.27000000,1013.67533000
1773457200000,70783.27000000,71185.23000000,70783.26000000,71081.30000000,944.72261000
1773460800000,71081.31000000,71307.92000000,71021.11000000,71039.58000000,707.08065000
1773464400000,71039.57000000,71151.30000000,70916.96000000,71013.75000000,759.34070000
1773468000000,71013.75000000,71013.75000000,70317.00000000,70622.08000000,712.17672000
1773471600000,70622.09000000,70743.88000000,70489.03000000,70596.68000000,750.98425000
1773475200000,70596.68000000,70710.76000000,70536.58000000,70585.63000000,461.44808000
1773478800000,70585.64000000,70728.07000000,70400.00000000,70501.16000000,893.97396000
1773482400000,70501.16000000,70575.10000000,70389.08000000,70570.44000000,624.35522000
1773486000000,70570.44000000,70784.38000000,70562.66000000,70751.42000000,515.18098000
1773489600000,70751.42000000,70835.48000000,70616.44000000,70780.59000000,472.56223000
1773493200000,70780.59000000,70930.56000000,70711.54000000,70847.35000000,886.49950000
1773496800000,70847.34000000,70941.17000000,70578.76000000,70599.22000000,329.16955000
1773500400000,70599.23000000,70728.59000000,70501.00000000,70580.09000000,849.34654000
1773504000000,70580.09000000,70709.40000000,70500.00000000,70672.53000000,379.28346000
1773507600000,70672.52000000,70733.02000000,70590.00000000,70617.01000000,134.37087000
1773511200000,70617.01000000,70708.88000000,70559.35000000,70668.23000000,95.80359000
1773514800000,70668.23000000,70740.34000000,70595.14000000,70700.00000000,77.47303000
1773518400000,70699.99000000,70856.40000000,70650.09000000,70805.71000000,114.01852000
1773522000000,70805.71000000,70825.04000000,70661.06000000,70799.99000000,113.91325000
1773525600000,70799.99000000,70805.15000000,70695.29000000,70710.91000000,89.24315000
1773529200000,70710.90000000,71253.17000000,70710.90000000,71211.95000000,537.56951000
1773532800000,71211.95000000,71220.74000000,70967.59000000,70985.28000000,576.24004000
1773536400000,70985.29000000,71037.41000000,70858.82000000,70985.83000000,340.54476000
1773540000000,70985.84000000,71634.08000000,70985.84000000,71450.53000000,895.09143000
1773543600000,71450.54000000,71538.03000000,71240.68000000,71363.14000000,779.68802000
1773547200000,71363.13000000,71661.55000000,71330.66000000,71606.32000000,779.77883000
1773550800000,71606.31000000,71800.68000000,71476.00000000,71489.68000000,792.96245000
1773554400000,71489.67000000,71595.43000000,71373.75000000,71458.41000000,528.89919000
1773558000000,71458.41000000,71658.44000000,71411.88000000,71453.59000000,276.05348000
1773561600000,71453.59000000,71736.72000000,71453.59000000,71717.50000000,551.40345000
1773565200000,71717.50000000,71940.49000000,71713.90000000,71791.10000000,640.93656000
1773568800000,71791.11000000,71919.19000000,71714.37000000,71783.09000000,525.01350000
1773572400000,71783.10000000,71888.00000000,71659.71000000,71839.42000000,452.79199000
1773576000000,71839.41000000,71839.42000000,71560.21000000,71610.33000000,324.76249000
1773579600000,71610.33000000,71679.81000000,71263.99000000,71607.54000000,1108.48189000
1773583200000,71607.54000000,71635.56000000,71341.68000000,71622.03000000,452.09243000
1773586800000,71622.04000000,71626.00000000,71410.00000000,71481.24000000,210.01259000
1773590400000,71481.24000000,71586.75000000,71320.08000000,71437.35000000,302.61771000
1773594000000,71437.35000000,71989.93000000,71409.74000000,71819.95000000,365.80062000
1773597600000,71819.96000000,71885.55000000,71321.87000000,71390.53000000,321.10675000
1773601200000,71390.53000000,71582.83000000,71338.67000000,71549.94000000,251.59972000
1773604800000,71549.94000000,71930.00000000,71433.75000000,71730.81000000,236.54566000
1773608400000,71730.81000000,72222.00000000,71629.99000000,72109.58000000,459.80342000
1773612000000,72109.59000000,73081.77000000,71725.74000000,72749.44000000,1471.44945000
1773615600000,72749.45000000,73199.00000000,72420.44000000,72815.24000000,1393.63061000
1773619200000,72815.25000000,73008.94000000,72452.26000000,72531.26000000,685.43450000
1773622800000,72531.27000000,72852.28000000,72270.41000000,72752.90000000,715.87613000
1773626400000,72752.90000000,72852.28000000,72368.08000000,72514.69000000,487.11967000
1773630000000,72514.69000000,74330.34000000,72436.02000000,73573.32000000,3424.72669000
